timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666835486236,4985,List Users GET Request,200,OK,Users 1-3,text,true,,1755,130,50,50,https://reqres.in/api/users?page=2,4941,0,4792
1666835486485,4737,List Users GET Request,200,OK,Users 1-50,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4712,0,4544
1666835486234,4987,List Users GET Request,200,OK,Users 1-5,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4964,0,4798
1666835486234,4987,List Users GET Request,200,OK,Users 1-9,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4946,0,4802
1666835486234,4987,List Users GET Request,200,OK,Users 1-11,text,true,,1745,130,50,50,https://reqres.in/api/users?page=2,4946,0,4827
1666835486235,4986,List Users GET Request,200,OK,Users 1-4,text,true,,1753,130,50,50,https://reqres.in/api/users?page=2,4945,0,4805
1666835486356,4866,List Users GET Request,200,OK,Users 1-44,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4839,0,4686
1666835486234,4988,List Users GET Request,200,OK,Users 1-21,text,true,,1743,130,50,50,https://reqres.in/api/users?page=2,4937,0,4801
1666835486235,4987,List Users GET Request,200,OK,Users 1-20,text,true,,1741,130,50,50,https://reqres.in/api/users?page=2,4945,0,4795
1666835486235,4987,List Users GET Request,200,OK,Users 1-25,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4949,0,4807
1666835486237,4985,List Users GET Request,200,OK,Users 1-30,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4941,0,4799
1666835486235,4987,List Users GET Request,200,OK,Users 1-16,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4936,0,4792
1666835486356,4866,List Users GET Request,200,OK,Users 1-43,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4818,0,4680
1666835486234,4988,List Users GET Request,200,OK,Users 1-23,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4974,0,4791
1666835486234,4987,List Users GET Request,200,OK,Users 1-7,text,true,,1753,130,50,50,https://reqres.in/api/users?page=2,4949,0,4799
1666835486236,4986,List Users GET Request,200,OK,Users 1-26,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4967,0,4842
1666835486476,4746,List Users GET Request,200,OK,Users 1-49,text,true,,1745,130,50,50,https://reqres.in/api/users?page=2,4725,0,4556
1666835486235,4987,List Users GET Request,200,OK,Users 1-32,text,true,,1745,130,50,50,https://reqres.in/api/users?page=2,4965,0,4790
1666835486234,4988,List Users GET Request,200,OK,Users 1-36,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4967,0,4796
1666835486236,4985,List Users GET Request,200,OK,Users 1-6,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4941,0,4774
1666835486236,4986,List Users GET Request,200,OK,Users 1-15,text,true,,1745,130,50,50,https://reqres.in/api/users?page=2,4934,0,4792
1666835486417,4805,List Users GET Request,200,OK,Users 1-47,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4792,0,4662
1666835486237,4985,List Users GET Request,200,OK,Users 1-24,text,true,,1743,130,50,50,https://reqres.in/api/users?page=2,4948,0,4794
1666835486236,4985,List Users GET Request,200,OK,Users 1-14,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4966,0,4788
1666835486233,4988,List Users GET Request,200,OK,Users 1-13,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4939,0,4800
1666835486322,4900,List Users GET Request,200,OK,Users 1-41,text,true,,1751,130,50,50,https://reqres.in/api/users?page=2,4875,0,4706
1666835486235,4986,List Users GET Request,200,OK,Users 1-8,text,true,,1751,130,50,50,https://reqres.in/api/users?page=2,4964,0,4843
1666835486462,4760,List Users GET Request,200,OK,Users 1-48,text,true,,1751,130,50,50,https://reqres.in/api/users?page=2,4709,0,4566
1666835486234,4988,List Users GET Request,200,OK,Users 1-29,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4943,0,4797
1666835486234,4987,List Users GET Request,200,OK,Users 1-2,text,true,,1751,130,50,50,https://reqres.in/api/users?page=2,4964,0,4801
1666835486340,4882,List Users GET Request,200,OK,Users 1-42,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4868,0,4698
1666835486234,4987,List Users GET Request,200,OK,Users 1-12,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4971,0,4798
1666835486235,4987,List Users GET Request,200,OK,Users 1-35,text,true,,1751,130,50,50,https://reqres.in/api/users?page=2,4939,0,4794
1666835486235,4986,List Users GET Request,200,OK,Users 1-1,text,true,,1749,130,50,50,https://reqres.in/api/users?page=2,4946,0,4800
1666835486235,4987,List Users GET Request,200,OK,Users 1-27,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4939,0,4795
1666835486375,4847,List Users GET Request,200,OK,Users 1-45,text,true,,1743,130,50,50,https://reqres.in/api/users?page=2,4823,0,4659
1666835486237,4985,List Users GET Request,200,OK,Users 1-18,text,true,,1755,130,50,50,https://reqres.in/api/users?page=2,4962,0,4842
1666835486234,4988,List Users GET Request,200,OK,Users 1-19,text,true,,1747,130,50,50,https://reqres.in/api/users?page=2,4937,0,4795
1666835486237,4985,List Users GET Request,200,OK,Users 1-22,text,true,,1741,130,50,50,https://reqres.in/api/users?page=2,4938,0,4792
1666835486290,4932,List Users GET Request,200,OK,Users 1-39,text,true,,1751,130,50,50,https://reqres.in/api/users?page=2,4881,0,4741
1666835486234,4988,List Users GET Request,200,OK,Users 1-28,text,true,,1755,130,50,50,https://reqres.in/api/users?page=2,4972,0,4847
1666835486396,4826,List Users GET Request,200,OK,Users 1-46,text,true,,1753,130,50,50,https://reqres.in/api/users?page=2,4779,0,4615
